t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1785822686.994,0.000,WAIT,idle,2,0,0.010,-0.001,0.004,0.001,-0.004,-0.003,1.5460
1785822687.094,0.000,WAIT,idle,2,0,0.009,-0.001,0.004,0.001,-0.001,-0.003,1.5458
1785822687.194,0.000,WAIT,idle,2,0,0.009,-0.001,0.004,0.000,0.001,-0.001,1.5458
1785822687.294,0.000,WAIT,idle,2,0,0.008,0.000,0.005,-0.002,0.003,0.000,1.5456
1785822687.394,0.000,WAIT,idle,2,0,0.008,0.001,0.005,-0.001,0.003,0.002,1.5459
1785822687.494,0.000,WAIT,idle,2,0,0.007,0.001,0.006,-0.002,0.004,0.004,1.5461
1785822687.594,0.000,WAIT,idle,2,0,0.006,0.002,0.007,-0.002,0.006,0.002,1.5460
1785822687.694,0.000,WAIT,idle,2,0,0.006,0.002,0.008,-0.002,0.002,0.002,1.5460
1785822687.794,0.000,WAIT,idle,2,0,0.007,0.001,0.008,-0.001,-0.000,-0.000,1.5458
1785822687.894,0.000,WAIT,idle,2,0,0.007,0.001,0.008,-0.003,-0.003,0.000,1.5459
1785822687.994,0.000,WAIT,idle,2,0,0.007,-0.000,0.008,-0.002,-0.001,-0.001,1.5460
1785822688.094,0.000,WAIT,idle,2,0,0.007,-0.000,0.007,-0.005,-0.002,-0.003,1.5459
1785822688.194,0.000,WAIT,idle,2,0,0.007,-0.001,0.006,-0.005,-0.002,-0.004,1.5455
1785822688.294,0.000,WAIT,idle,2,0,0.006,-0.001,0.005,-0.005,-0.003,-0.004,1.5456
1785822688.394,0.000,WAIT,idle,2,0,0.006,-0.001,0.005,-0.007,-0.000,-0.003,1.5454
1785822688.494,0.000,WAIT,idle,2,0,0.005,-0.001,0.005,-0.008,-0.001,-0.003,1.5453
1785822688.594,0.000,WAIT,idle,2,0,0.004,-0.000,0.005,-0.007,-0.000,-0.000,1.5453
1785822688.694,0.000,WAIT,idle,2,0,0.004,-0.000,0.006,-0.006,0.003,0.000,1.5449
1785822688.794,0.000,WAIT,idle,2,0,0.003,0.000,0.006,-0.008,0.001,-0.001,1.5447
1785822688.894,0.000,WAIT,idle,2,0,0.003,0.000,0.007,-0.009,0.003,0.002,1.5449
1785822688.994,0.000,WAIT,idle,2,0,0.002,0.001,0.008,-0.008,0.002,0.001,1.5450
1785822689.094,0.000,WAIT,idle,2,0,0.002,0.001,0.009,-0.006,0.001,0.005,1.5450
1785822689.194,0.000,WAIT,idle,2,0,0.003,0.001,0.009,-0.004,0.000,0.002,1.5450
1785822689.294,0.000,WAIT,idle,2,0,0.004,0.000,0.009,-0.006,0.000,0.001,1.5448
1785822689.394,0.000,WAIT,idle,2,0,0.004,0.000,0.009,-0.006,-0.002,-0.001,1.5449
1785822689.494,0.000,WAIT,idle,2,0,0.004,-0.000,0.009,-0.006,-0.002,0.001,1.5448
1785822689.594,0.000,WAIT,idle,2,0,0.004,-0.000,0.009,-0.008,-0.002,-0.000,1.5448
1785822689.694,0.000,WAIT,idle,2,0,0.004,0.000,0.008,-0.011,0.002,-0.000,1.5449
1785822689.794,0.000,WAIT,idle,2,0,0.003,0.001,0.008,-0.012,0.002,-0.000,1.5448
1785822689.894,0.000,WAIT,idle,2,0,0.003,0.001,0.008,-0.012,0.001,-0.002,1.5445
1785822689.994,0.000,WAIT,idle,2,0,0.003,0.001,0.008,-0.013,0.002,-0.003,1.5445
