t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1785820938.391,0.000,WAIT,idle,-1,0,0.011,-0.052,0.005,0.011,-0.000,-0.004,1.5428
1785820938.491,0.000,WAIT,idle,-1,0,0.011,-0.052,0.005,0.010,0.002,-0.003,1.5428
1785820938.591,0.000,WAIT,idle,-1,0,0.011,-0.052,0.005,0.007,0.002,-0.000,1.5428
1785820938.691,0.000,WAIT,idle,-1,0,0.011,-0.051,0.005,0.006,0.004,0.002,1.5428
1785820938.791,0.000,WAIT,idle,-1,0,0.011,-0.051,0.005,0.007,0.004,0.002,1.5430
1785820938.891,0.000,WAIT,idle,-1,0,0.011,-0.051,0.005,0.005,0.003,0.001,1.5430
1785820938.991,0.000,WAIT,idle,-1,0,0.011,-0.051,0.005,0.006,0.002,0.002,1.5430
1785820939.091,0.000,WAIT,idle,-1,0,0.011,-0.051,0.005,0.005,-0.002,0.003,1.5428
1785820939.191,0.000,WAIT,idle,-1,0,0.010,-0.052,0.005,0.004,-0.002,0.002,1.5427
1785820939.291,0.000,WAIT,idle,-1,0,0.010,-0.052,0.005,0.005,-0.000,0.003,1.5428
1785820939.391,0.000,WAIT,idle,-1,0,0.010,-0.053,0.005,0.007,-0.005,0.001,1.5429
1785820939.491,0.000,WAIT,idle,-1,0,0.010,-0.054,0.005,0.007,-0.007,0.002,1.5429
1785820939.591,0.000,WAIT,idle,-1,0,0.011,-0.055,0.005,0.011,-0.007,0.002,1.5429
1785820939.691,0.000,WAIT,idle,-1,0,0.012,-0.055,0.005,0.010,-0.006,-0.001,1.5427
1785820939.791,0.000,WAIT,idle,-1,0,0.012,-0.055,0.005,0.009,-0.006,-0.000,1.5428
1785820939.891,0.000,WAIT,idle,-1,0,0.012,-0.055,0.005,0.009,-0.005,0.001,1.5427
1785820939.991,0.000,WAIT,idle,-1,0,0.012,-0.055,0.005,0.006,-0.004,0.004,1.5428
1785820940.091,0.000,WAIT,idle,-1,0,0.011,-0.054,0.006,0.005,-0.004,0.006,1.5428
1785820940.191,0.000,WAIT,idle,-1,0,0.011,-0.054,0.006,0.005,-0.004,0.004,1.5427
1785820940.291,0.000,WAIT,idle,-1,0,0.010,-0.054,0.007,0.002,-0.004,0.004,1.5427
